Hops	Prefetcher	Size	Start	End	Vertices Requested	Vertices Evicted	Cache Hits	Cache Misses	Total Runtime	Total DB time	DB calls
100	Lookahead	40	100 169798	171103	37776	0	37762	14	38529058981875767017	574
100	Lookahead	40	100 169798	171103	37776	0	37762	14	37399488631791790510	574
100	Lookahead	40	100 169798	171103	37776	0	37762	14	37249104541779605164	574
100	Lookahead	40	100 169798	171103	37776	0	37762	14	40039649771889667813	574
100	Lookahead	40	100 169798	171103	37776	0	37762	14	37211685621789821748	574
100	Lookahead	60	100 169798	171103	37776	0	37770	6	41466489321599976775	366
100	Lookahead	60	100 169798	171103	37776	0	37770	6	42639335641654978713	366
100	Lookahead	60	100 169798	171103	37776	0	37770	6	43829774091607159093	366
100	Lookahead	60	100 169798	171103	37776	0	37770	6	39895701491548369689	366
100	Lookahead	60	100 169798	171103	37776	0	37770	6	40890671411513592132	366
100	Lookahead	80	100 169798	171103	37776	0	37773	3	41056501221419977143	243
100	Lookahead	80	100 169798	171103	37776	0	37773	3	43094616671435548980	243
100	Lookahead	80	100 169798	171103	37776	0	37773	3	41548657471298860865	243
100	Lookahead	80	100 169798	171103	37776	0	37773	3	44140910561431042306	243
100	Lookahead	80	100 169798	171103	37776	0	37773	3	41593279421402050042	243
100	Lookahead	100	100 169798	171103	37776	0	37775	1	3188381603845303136	101
100	Lookahead	100	100 169798	171103	37776	0	37775	1	2848953050775111540	101
100	Lookahead	100	100 169798	171103	37776	0	37775	1	2914493478755930465	101
100	Lookahead	100	100 169798	171103	37776	0	37775	1	2910399971764049414	101
100	Lookahead	100	100 169798	171103	37776	0	37775	1	2806826536752748605	101
100	Lookahead	120	100 169798	171103	37776	0	37775	1	47928538931146091652	121
100	Lookahead	120	100 169798	171103	37776	0	37775	1	44822151631092211824	121
100	Lookahead	120	100 169798	171103	37776	0	37775	1	42581356701066914634	121
100	Lookahead	120	100 169798	171103	37776	0	37775	1	43096547021139329816	121
100	Lookahead	120	100 169798	171103	37776	0	37775	1	45307550271102112065	121
100	Lookahead	140	100 169798	171103	37776	0	37775	1	61932516121555860323	141
100	Lookahead	140	100 169798	171103	37776	0	37775	1	56767726461394058984	141
100	Lookahead	140	100 169798	171103	37776	0	37775	1	57917797161414531788	141
100	Lookahead	140	100 169798	171103	37776	0	37775	1	56668967381330173870	141
100	Lookahead	140	100 169798	171103	37776	0	37775	1	60106642191357526114	141
100	Lookahead	160	100 169798	171103	37776	0	37775	1	88494573551792690579	161
100	Lookahead	160	100 169798	171103	37776	0	37775	1	73878344711633599880	161
100	Lookahead	160	100 169798	171103	37776	0	37775	1	79189446171753895926	161
100	Lookahead	160	100 169798	171103	37776	0	37775	1	77839590911711274789	161
100	Lookahead	160	100 169798	171103	37776	0	37775	1	79440126221696212214	161
100	Lookahead	180	100 169798	171103	37776	0	37775	1	90429337842039440740	181
100	Lookahead	180	100 169798	171103	37776	0	37775	1	90377189551952423816	181
100	Lookahead	180	100 169798	171103	37776	0	37775	1	92964811691999033090	181
100	Lookahead	180	100 169798	171103	37776	0	37775	1	93460550181997591967	181
100	Lookahead	180	100 169798	171103	37776	0	37775	1	92392484721984159647	181
100	Lookahead	200	100 169798	171103	37776	0	37775	1	101553831502169348020	201
100	Lookahead	200	100 169798	171103	37776	0	37775	1	104561930332238595814	201
100	Lookahead	200	100 169798	171103	37776	0	37775	1	101067227812234638151	201
100	Lookahead	200	100 169798	171103	37776	0	37775	1	103828242732283121515	201
100	Lookahead	200	100 169798	171103	37776	0	37775	1	106162161672370953858	201
100	Null Prefetcher	0	100 169798	171103	37776	0	26308	11468	2505046570123822571902	11468
100	Null Prefetcher	0	100 169798	171103	37776	0	26308	11468	2576057574024514120514	11468
100	Null Prefetcher	0	100 169798	171103	37776	0	26308	11468	2491581212723758969156	11468
100	Null Prefetcher	0	100 169798	171103	37776	0	26308	11468	2511736201223933648290	11468
100	Null Prefetcher	0	100 169798	171103	37776	0	26308	11468	2434181061023172103526	11468
100	Block	100	100 169798	171103	37776	0	26365	11411	660467714638658300922071	11411
100	Block	100	100 169798	171103	37776	0	26365	11411	662765680336660609805694	11411
100	Block	100	100 169798	171103	37776	0	26365	11411	660477718087658376570902	11411
100	Block	100	100 169798	171103	37776	0	26365	11411	670688906595668656555949	11411
100	Block	100	100 169798	171103	37776	0	26365	11411	665550589312663539146560	11411
100	Block	1000	100 169798	171103	37776	0	33239	4537	267104695137265685080136	4537
100	Block	1000	100 169798	171103	37776	0	33239	4537	267724470074266286102447	4537
100	Block	1000	100 169798	171103	37776	0	33239	4537	271269103817269810984592	4537
100	Block	1000	100 169798	171103	37776	0	33239	4537	263741031451262354683678	4537
100	Block	1000	100 169798	171103	37776	0	33239	4537	266988705160265547356315	4537
100	Block	5000	100 169798	171103	37776	0	37400	376	2320552807021132886475	376
100	Block	5000	100 169798	171103	37776	0	37400	376	2344774854321368565634	376
100	Block	5000	100 169798	171103	37776	0	37400	376	2314075125021127359052	376
100	Block	5000	100 169798	171103	37776	0	37400	376	2385389727821912791631	376
100	Block	5000	100 169798	171103	37776	0	37400	376	2407419944321993814956	376
100	Block	10000	100 169798	171103	37776	0	37662	114	1570229904610191307376	114
100	Block	10000	100 169798	171103	37776	0	37662	114	1611837671210549869406	114
100	Block	10000	100 169798	171103	37776	0	37662	114	1577602694510431036911	114
100	Block	10000	100 169798	171103	37776	0	37662	114	1625918968010701203844	114
100	Block	10000	100 169798	171103	37776	0	37662	114	1579984494610318761136	114
100	Block	15000	100 169798	171103	37776	0	37722	54	135970350895160910984	54
100	Block	15000	100 169798	171103	37776	0	37722	54	135592188885189233517	54
100	Block	15000	100 169798	171103	37776	0	37722	54	135065134875146076557	54
100	Block	15000	100 169798	171103	37776	0	37722	54	135660966665198350554	54
100	Block	15000	100 169798	171103	37776	0	37722	54	136920011295096859669	54
100	Block	20000	100 169798	171103	37776	0	37742	34	187592581773338514740	34
100	Block	20000	100 169798	171103	37776	0	37742	34	180005258163260846655	34
100	Block	20000	100 169798	171103	37776	0	37742	34	160760376453140924416	34
100	Block	20000	100 169798	171103	37776	0	37742	34	162682040393311389029	34
100	Block	20000	100 169798	171103	37776	0	37742	34	164130766403513329605	34
80	CTE Lookahead	1	80 251193	254551	19728	0	13804	5924	53564974404405316450	5924
80	CTE Lookahead	1	80 251193	254551	19728	0	13804	5924	49833666734226357653	5924
80	CTE Lookahead	1	80 251193	254551	19728	0	13804	5924	54595531154676132971	5924
80	CTE Lookahead	1	80 251193	254551	19728	0	13804	5924	49533654354277291524	5924
80	CTE Lookahead	1	80 251193	254551	19728	0	13804	5924	53759837924641364354	5924
80	CTE Lookahead	2	80 251193	254551	19728	0	17103	2625	21676731081693428699	2625
80	CTE Lookahead	2	80 251193	254551	19728	0	17103	2625	26643136352088410792	2625
80	CTE Lookahead	2	80 251193	254551	19728	0	17103	2625	25823175351991690528	2625
80	CTE Lookahead	2	80 251193	254551	19728	0	17103	2625	26471321642076341357	2625
80	CTE Lookahead	2	80 251193	254551	19728	0	17103	2625	30427098412383759355	2625
80	CTE Lookahead	3	80 251193	254551	19728	0	18388	1340	17455844161240201653	1340
80	CTE Lookahead	3	80 251193	254551	19728	0	18388	1340	20280534171462824299	1340
80	CTE Lookahead	3	80 251193	254551	19728	0	18388	1340	17796057891270425608	1340
80	CTE Lookahead	3	80 251193	254551	19728	0	18388	1340	17648881891249433837	1340
80	CTE Lookahead	3	80 251193	254551	19728	0	18388	1340	19700997421400939287	1340
80	CTE Lookahead	4	80 251193	254551	19728	0	18916	812	1455695559970154770	812
80	CTE Lookahead	4	80 251193	254551	19728	0	18916	812	1498701839979130803	812
80	CTE Lookahead	4	80 251193	254551	19728	0	18916	812	1222137452805434216	812
80	CTE Lookahead	4	80 251193	254551	19728	0	18916	812	1186533543787703723	812
80	CTE Lookahead	4	80 251193	254551	19728	0	18916	812	1288988837837485227	812
80	CTE Lookahead	5	80 251193	254551	19728	0	19198	530	1451655419910669835	530
80	CTE Lookahead	5	80 251193	254551	19728	0	19198	530	1286397408847891394	530
80	CTE Lookahead	5	80 251193	254551	19728	0	19198	530	15857687291026253495	530
80	CTE Lookahead	5	80 251193	254551	19728	0	19198	530	17059457481168793401	530
80	CTE Lookahead	5	80 251193	254551	19728	0	19198	530	16476355731092320514	530
80	CTE Lookahead	6	80 251193	254551	19728	0	19350	378	21050376701534370136	378
80	CTE Lookahead	6	80 251193	254551	19728	0	19350	378	21588183201535385617	378
80	CTE Lookahead	6	80 251193	254551	19728	0	19350	378	20427328451441883364	378
80	CTE Lookahead	6	80 251193	254551	19728	0	19350	378	21303382171508686739	378
80	CTE Lookahead	6	80 251193	254551	19728	0	19350	378	21231391321554007365	378
80	CTE Lookahead	7	80 251193	254551	19728	0	19447	281	41608981063257507783	281
80	CTE Lookahead	7	80 251193	254551	19728	0	19447	281	39537396843117056996	281
80	CTE Lookahead	7	80 251193	254551	19728	0	19447	281	39956939653144535815	281
80	CTE Lookahead	7	80 251193	254551	19728	0	19447	281	39310209733107825839	281
80	CTE Lookahead	7	80 251193	254551	19728	0	19447	281	40202711303148396921	281
80	CTE Lookahead	8	80 251193	254551	19728	0	19517	211	90234773667935003671	211
80	CTE Lookahead	8	80 251193	254551	19728	0	19517	211	90535876907981547066	211
80	CTE Lookahead	8	80 251193	254551	19728	0	19517	211	88942619487779484503	211
80	CTE Lookahead	8	80 251193	254551	19728	0	19517	211	90117289837917801935	211
80	CTE Lookahead	8	80 251193	254551	19728	0	19517	211	93218640408187230695	211
80	CTE Lookahead	9	80 251193	254551	19728	0	19564	164	2417564819522909744811	164
80	CTE Lookahead	9	80 251193	254551	19728	0	19564	164	2148683180520207616686	164
80	CTE Lookahead	9	80 251193	254551	19728	0	19564	164	2359683880822384794916	164
80	CTE Lookahead	9	80 251193	254551	19728	0	19564	164	2132862786520133698487	164
80	CTE Lookahead	9	80 251193	254551	19728	0	19564	164	2149948955720223597799	164
80	Lookahead	1	80 251193	254551	19728	0	17103	2625	1211393008811261380780	5250
80	Lookahead	1	80 251193	254551	19728	0	17103	2625	1127214954010495636560	5250
80	Lookahead	1	80 251193	254551	19728	0	17103	2625	1148717872410707832636	5250
80	Lookahead	1	80 251193	254551	19728	0	17103	2625	1170065265910931455719	5250
80	Lookahead	1	80 251193	254551	19728	0	17103	2625	1098322173110229987441	5250
80	Lookahead	5	80 251193	254551	19728	0	19356	372	58331687885033313768	2232
80	Lookahead	5	80 251193	254551	19728	0	19356	372	49128732864211008038	2232
80	Lookahead	5	80 251193	254551	19728	0	19356	372	56751607974897536571	2232
80	Lookahead	5	80 251193	254551	19728	0	19356	372	53083998214548247626	2232
80	Lookahead	5	80 251193	254551	19728	0	19356	372	54246525274645091788	2232
80	Lookahead	10	80 251193	254551	19728	0	19619	109	34562523522667361470	1199
80	Lookahead	10	80 251193	254551	19728	0	19619	109	37720176252922738546	1199
80	Lookahead	10	80 251193	254551	19728	0	19619	109	40074093373145037514	1199
80	Lookahead	10	80 251193	254551	19728	0	19619	109	38275786683025340848	1199
80	Lookahead	10	80 251193	254551	19728	0	19619	109	35782632432810343284	1199
80	Lookahead	20	80 251193	254551	19728	0	19699	29	25299469721609389592	609
80	Lookahead	20	80 251193	254551	19728	0	19699	29	23998530271561826303	609
80	Lookahead	20	80 251193	254551	19728	0	19699	29	24684023491555302142	609
80	Lookahead	20	80 251193	254551	19728	0	19699	29	22701740921400659963	609
80	Lookahead	20	80 251193	254551	19728	0	19699	29	23106227531460822911	609
80	Lookahead	40	80 251193	254551	19728	0	19722	6	2027665616885947698	246
80	Lookahead	40	80 251193	254551	19728	0	19722	6	1902121611858424494	246
80	Lookahead	40	80 251193	254551	19728	0	19722	6	1923875467883458109	246
80	Lookahead	40	80 251193	254551	19728	0	19722	6	1891877500839737467	246
80	Lookahead	40	80 251193	254551	19728	0	19722	6	1877130835851270763	246
80	Lookahead	60	80 251193	254551	19728	0	19726	2	1290473448533855379	122
80	Lookahead	60	80 251193	254551	19728	0	19726	2	1281752021502165792	122
80	Lookahead	60	80 251193	254551	19728	0	19726	2	1299802121522070052	122
80	Lookahead	60	80 251193	254551	19728	0	19726	2	1376285134549217549	122
80	Lookahead	60	80 251193	254551	19728	0	19726	2	1480808407572979738	122
80	Lookahead	80	80 251193	254551	19728	0	19727	1	2300447323631467044	81
80	Lookahead	80	80 251193	254551	19728	0	19727	1	2293639422659119104	81
80	Lookahead	80	80 251193	254551	19728	0	19727	1	1946215835613902335	81
80	Lookahead	80	80 251193	254551	19728	0	19727	1	2139254949624362771	81
80	Lookahead	80	80 251193	254551	19728	0	19727	1	2090424123622565066	81
80	Lookahead	100	80 251193	254551	19728	0	19727	1	3336956401969382727	101
80	Lookahead	100	80 251193	254551	19728	0	19727	1	3287111470992554166	101
80	Lookahead	100	80 251193	254551	19728	0	19727	1	3069297793886962910	101
80	Lookahead	100	80 251193	254551	19728	0	19727	1	2968904807848696736	101
80	Lookahead	100	80 251193	254551	19728	0	19727	1	2919179138821662266	101
80	Lookahead	120	80 251193	254551	19728	0	19727	1	46789465951160232239	121
80	Lookahead	120	80 251193	254551	19728	0	19727	1	44225656731152552392	121
80	Lookahead	120	80 251193	254551	19728	0	19727	1	42936817781169235833	121
80	Lookahead	120	80 251193	254551	19728	0	19727	1	44794302041131735158	121
80	Lookahead	120	80 251193	254551	19728	0	19727	1	43048052181153339415	121
80	Lookahead	140	80 251193	254551	19728	0	19727	1	88818288922744673251	141
80	Lookahead	140	80 251193	254551	19728	0	19727	1	87169475792677659072	141
80	Lookahead	140	80 251193	254551	19728	0	19727	1	93252772992499604621	141
80	Lookahead	140	80 251193	254551	19728	0	19727	1	85020215152617784269	141
80	Lookahead	140	80 251193	254551	19728	0	19727	1	86607818562532374357	141
80	Lookahead	160	80 251193	254551	19728	0	19727	1	157178223525229278543	161
80	Lookahead	160	80 251193	254551	19728	0	19727	1	154402619305196718262	161
80	Lookahead	160	80 251193	254551	19728	0	19727	1	159144791424985285004	161
80	Lookahead	160	80 251193	254551	19728	0	19727	1	154218907295058843529	161
80	Lookahead	160	80 251193	254551	19728	0	19727	1	154292873515225383197	161
80	Lookahead	180	80 251193	254551	19728	0	19727	1	248820188167781773723	181
80	Lookahead	180	80 251193	254551	19728	0	19727	1	243602415987554645106	181
80	Lookahead	180	80 251193	254551	19728	0	19727	1	241475445827591873533	181
80	Lookahead	180	80 251193	254551	19728	0	19727	1	244321477277819103334	181
80	Lookahead	180	80 251193	254551	19728	0	19727	1	243361588377676735067	181
80	Lookahead	200	80 251193	254551	19728	0	19727	1	3563294095310260610762	201
80	Lookahead	200	80 251193	254551	19728	0	19727	1	339717196299962938736	201
80	Lookahead	200	80 251193	254551	19728	0	19727	1	339631793529958872254	201
80	Lookahead	200	80 251193	254551	19728	0	19727	1	3409703906310404731042	201
80	Lookahead	200	80 251193	254551	19728	0	19727	1	3359332964510286508559	201
80	Null Prefetcher	0	80 251193	254551	19728	0	13804	5924	1328154294512570579095	5924
80	Null Prefetcher	0	80 251193	254551	19728	0	13804	5924	1300746316212331581076	5924
80	Null Prefetcher	0	80 251193	254551	19728	0	13804	5924	1268170813912046467126	5924
80	Null Prefetcher	0	80 251193	254551	19728	0	13804	5924	1244416749011851973856	5924
80	Null Prefetcher	0	80 251193	254551	19728	0	13804	5924	1319959815412580227830	5924
80	Block	100	80 251193	254551	19728	0	13852	5876	328557387185327339526327	5876
80	Block	100	80 251193	254551	19728	0	13852	5876	321342757188320234074641	5876
80	Block	100	80 251193	254551	19728	0	13852	5876	327130924821326060406792	5876
80	Block	100	80 251193	254551	19728	0	13852	5876	326257475557325142613080	5876
80	Block	100	80 251193	254551	19728	0	13852	5876	327304501301326190567590	5876
80	Block	1000	80 251193	254551	19728	0	17152	2576	145810654073145089981382	2576
80	Block	1000	80 251193	254551	19728	0	17152	2576	143379623592142676003519	2576
80	Block	1000	80 251193	254551	19728	0	17152	2576	145759681204145054587196	2576
80	Block	1000	80 251193	254551	19728	0	17152	2576	142159858630141445886447	2576
80	Block	1000	80 251193	254551	19728	0	17152	2576	147254325527146513157030	2576
80	Block	5000	80 251193	254551	19728	0	19500	228	1401555009213007368753	228
80	Block	5000	80 251193	254551	19728	0	19500	228	1328963082512331415148	228
80	Block	5000	80 251193	254551	19728	0	19500	228	1355902601912619410746	228
80	Block	5000	80 251193	254551	19728	0	19500	228	1350859580512665211203	228
80	Block	5000	80 251193	254551	19728	0	19500	228	1340548619712476536631	228
80	Block	10000	80 251193	254551	19728	0	19659	69	79155758875605097704	69
80	Block	10000	80 251193	254551	19728	0	19659	69	80249620785658488888	69
80	Block	10000	80 251193	254551	19728	0	19659	69	80637187325664643406	69
80	Block	10000	80 251193	254551	19728	0	19659	69	79375447935571991959	69
80	Block	10000	80 251193	254551	19728	0	19659	69	83920873985904359211	69
80	Block	15000	80 251193	254551	19728	0	19694	34	74039988383285279212	34
80	Block	15000	80 251193	254551	19728	0	19694	34	73945871733273623047	34
80	Block	15000	80 251193	254551	19728	0	19694	34	73776378993255730823	34
80	Block	15000	80 251193	254551	19728	0	19694	34	74672757143296281061	34
80	Block	15000	80 251193	254551	19728	0	19694	34	73030848133307627546	34
80	Block	20000	80 251193	254551	19728	0	19708	20	90114749041846841405	20
80	Block	20000	80 251193	254551	19728	0	19708	20	79694321831665102562	20
80	Block	20000	80 251193	254551	19728	0	19708	20	71914829341718559575	20
80	Block	20000	80 251193	254551	19728	0	19708	20	74057468471757993305	20
80	Block	20000	80 251193	254551	19728	0	19708	20	74743472931744175509	20
60	CTE Lookahead	1	60 6253	118	5146	0	2909	2237	23005539531828476229	2237
60	CTE Lookahead	1	60 6253	118	5146	0	2909	2237	15876559951352386932	2237
60	CTE Lookahead	1	60 6253	118	5146	0	2909	2237	20066544741750683396	2237
60	CTE Lookahead	1	60 6253	118	5146	0	2909	2237	18971481901641801494	2237
60	CTE Lookahead	1	60 6253	118	5146	0	2909	2237	18779059161638234387	2237
60	CTE Lookahead	2	60 6253	118	5146	0	4063	1083	769532416615959053	1083
60	CTE Lookahead	2	60 6253	118	5146	0	4063	1083	1197553098968896536	1083
60	CTE Lookahead	2	60 6253	118	5146	0	4063	1083	1168691396945440753	1083
60	CTE Lookahead	2	60 6253	118	5146	0	4063	1083	1177816703946224897	1083
60	CTE Lookahead	2	60 6253	118	5146	0	4063	1083	970339434775679544	1083
60	CTE Lookahead	3	60 6253	118	5146	0	4569	577	688377676506925117	577
60	CTE Lookahead	3	60 6253	118	5146	0	4569	577	709243664548416157	577
60	CTE Lookahead	3	60 6253	118	5146	0	4569	577	494762801371033023	577
60	CTE Lookahead	3	60 6253	118	5146	0	4569	577	710565307527005267	577
60	CTE Lookahead	3	60 6253	118	5146	0	4569	577	629268196481240557	577
60	CTE Lookahead	4	60 6253	118	5146	0	4767	379	510818313367180011	379
60	CTE Lookahead	4	60 6253	118	5146	0	4767	379	655134212462899697	379
60	CTE Lookahead	4	60 6253	118	5146	0	4767	379	554689199402181427	379
60	CTE Lookahead	4	60 6253	118	5146	0	4767	379	417443059295297436	379
60	CTE Lookahead	4	60 6253	118	5146	0	4767	379	455818676327512975	379
60	CTE Lookahead	5	60 6253	118	5146	0	4886	260	424301532306971570	260
60	CTE Lookahead	5	60 6253	118	5146	0	4886	260	591862694408740668	260
60	CTE Lookahead	5	60 6253	118	5146	0	4886	260	625017701438682209	260
60	CTE Lookahead	5	60 6253	118	5146	0	4886	260	483718869313236377	260
60	CTE Lookahead	5	60 6253	118	5146	0	4886	260	521596438354498997	260
60	CTE Lookahead	6	60 6253	118	5146	0	4957	189	521291606387800655	189
60	CTE Lookahead	6	60 6253	118	5146	0	4957	189	594611140406972103	189
60	CTE Lookahead	6	60 6253	118	5146	0	4957	189	456729699338037195	189
60	CTE Lookahead	6	60 6253	118	5146	0	4957	189	508721756360997766	189
60	CTE Lookahead	6	60 6253	118	5146	0	4957	189	508705389362859088	189
60	CTE Lookahead	7	60 6253	118	5146	0	4993	153	843810151625986305	153
60	CTE Lookahead	7	60 6253	118	5146	0	4993	153	899174401696344257	153
60	CTE Lookahead	7	60 6253	118	5146	0	4993	153	839154434630370304	153
60	CTE Lookahead	7	60 6253	118	5146	0	4993	153	709631803552423679	153
60	CTE Lookahead	7	60 6253	118	5146	0	4993	153	794234187587585499	153
60	CTE Lookahead	8	60 6253	118	5146	0	5026	120	15023726661275270274	120
60	CTE Lookahead	8	60 6253	118	5146	0	5026	120	15663511591319494221	120
60	CTE Lookahead	8	60 6253	118	5146	0	5026	120	15155939811282209665	120
60	CTE Lookahead	8	60 6253	118	5146	0	5026	120	16369443041368584659	120
60	CTE Lookahead	8	60 6253	118	5146	0	5026	120	15725349881321421015	120
60	CTE Lookahead	9	60 6253	118	5146	0	5053	93	25275435282218653222	93
60	CTE Lookahead	9	60 6253	118	5146	0	5053	93	24134077142138989385	93
60	CTE Lookahead	9	60 6253	118	5146	0	5053	93	24742104222191382643	93
60	CTE Lookahead	9	60 6253	118	5146	0	5053	93	23922444032110847399	93
60	CTE Lookahead	9	60 6253	118	5146	0	5053	93	24084172652121777211	93
60	Lookahead	1	60 6253	118	5146	0	4052	1094	44442324464144961614	2188
60	Lookahead	1	60 6253	118	5146	0	4052	1094	45762133304304244977	2188
60	Lookahead	1	60 6253	118	5146	0	4052	1094	41959698093952785002	2188
60	Lookahead	1	60 6253	118	5146	0	4052	1094	47783671294517730960	2188
60	Lookahead	1	60 6253	118	5146	0	4052	1094	48718014084594058173	2188
60	Lookahead	5	60 6253	118	5146	0	4947	199	28293656152572153638	1194
60	Lookahead	5	60 6253	118	5146	0	4947	199	29538517082691617704	1194
60	Lookahead	5	60 6253	118	5146	0	4947	199	26903824932438174027	1194
60	Lookahead	5	60 6253	118	5146	0	4947	199	29385259292679263760	1194
60	Lookahead	5	60 6253	118	5146	0	4947	199	25973919002346297469	1194
60	Lookahead	10	60 6253	118	5146	0	5077	69	20285062431763239922	759
60	Lookahead	10	60 6253	118	5146	0	5077	69	21618186261887185512	759
60	Lookahead	10	60 6253	118	5146	0	5077	69	17751328581507061517	759
60	Lookahead	10	60 6253	118	5146	0	5077	69	17946426821517868355	759
60	Lookahead	10	60 6253	118	5146	0	5077	69	17143510621458481980	759
60	Lookahead	20	60 6253	118	5146	0	5129	17	13694011501046274128	357
